Character Id	Name	Gender	Movie Id	# Words
u4656	BOBBY BEANS	?	m309	88
u4657	BONANNO	?	m309	282
u4658	DANIEL	m	m309	828
u4659	HECTOR	?	m309	30
u4660	JOEY "TWO TONS"	?	m309	106
u4661	JULIEN	?	m309	390
u4662	LAMAR	m	m309	248
u4663	MARCEL	m	m309	433
u4664	NICKY "THE RAKE"	?	m309	36
u4665	RAPHAEL	?	m309	96
u4666	RAYMOND	?	m309	465
u4667	SAMI	m	m309	1100
u4668	SOPHIE	f	m309	340
u4669	UNIFORMED COP	?	m309	73
u4670	VINNY	?	m309	98
u4671	WAYNE	?	m309	77
u4672	ZAMMITO	?	m309	740
u4673	ZERO	?	m309	158
u4674	AUNT WU	?	m310	30
u4675	BO	?	m310	22
u4676	FIGURE	?	m310	43
u4677	FIGURE IN BLACK	?	m310	10
u4678	FOX	?	m310	142
u4679	GANGSTER A	?	m310	26
u4680	GOVERNESS	?	m310	72
u4681	JEN	F	m310	746
u4682	LI	m	m310	832
u4683	LO	?	m310	406
u4684	MADAM YU	?	m310	65
u4685	MAY	?	m310	16
u4686	SIR TE	?	m310	198
u4687	TSAI	?	m310	138
u4688	YU	f	m310	1230
u4689	ALBRECHT	m	m311	235
u4690	ANNABELLA	?	m311	63
u4691	DARLA	?	m311	62
u4692	ELLY	?	m311	220
u4693	ERIC	m	m311	557
u4694	FUNBOY	?	m311	111
u4695	GIDEON	?	m311	70
u4696	GRANGE	?	m311	133
u4697	LAO	?	m311	486
u4698	MICKEY	?	m311	15
u4699	SKULL COWBOY	?	m311	125
u4700	T-BIRD	?	m311	25
u4701	TIN-TIN	?	m311	46
u4702	TOP DOLLAR	?	m311	140
u4703	TORRES	?	m311	67
u4704	ANNETTE	f	m312	972
u4705	AUNT HELEN	?	m312	43
u4706	BLAINE	m	m312	183
u4707	CECILE	f	m312	422
u4708	DR. GREENBAUM	f	m312	193
u4709	GREG	m	m312	209
u4710	KATHRYN	f	m312	1975
u4711	MRS. CALDWELL	?	m312	262
u4712	MRS. O'SHEA	?	m312	54
u4713	MRS. SUGERMAN	?	m312	27
u4714	NIGHT DOORMAN	?	m312	28
u4715	RACHEL	?	m312	80
u4716	RONALD	?	m312	233
u4717	SEBASTIAN	m	m312	2685
u4718	ALICE	f	m313	818
u4719	AMY	f	m313	1093
u4720	BARBARA	f	m313	150
u4721	EDWARD	m	m313	628
u4722	IRENA	f	m313	332
u4723	LOIS	?	m313	24
u4724	MISS CALLAHAN	?	m313	366
u4725	MRS. FARREN	f	m313	612
u4726	OLIVER	m	m313	849
u4727	CARLTON	?	m314	261
u4728	DOCTOR	?	m314	161
u4729	FRIDA	F	m314	2616
u4730	GEORGE	?	m314	178
u4731	GREGORY	m	m314	166
u4732	JENNIFER	F	m314	1874
u4733	LLOYD	M	m314	598
u4734	MARK	m	m314	231
u4735	MOTHER	?	m314	46
u4736	MR. GRANT	?	m314	63
u4737	PETER	M	m314	1423
u4738	SHRINK	?	m314	90
u4739	BARBER	?	m315	68
u4740	BUMSTEAD	?	m315	489
u4741	COP	?	m315	42
u4742	KARL	?	m315	22
u4743	MISS CRENSHAW	?	m315	77
u4744	MISTER BLACK	?	m315	23
u4745	PRIEST	?	m315	25
u4746	SCHREBER	m	m315	314
u4747	STROMBOLI	?	m315	148
u4748	THOMPSON	?	m315	65
u4749	WHITE	?	m315	407
u4750	WIFE	?	m315	37
u4751	BOB	m	m316	664
u4752	DAVE	m	m316	1127
u4753	DUANE	m	m316	148
u4754	ELLEN	f	m316	509
u4755	MITCHELL	?	m316	84
u4756	MURRAY	m	m316	182
u4757	NANCE	?	m316	170
u4758	REED	m	m316	919
u4759	SECRETARY OF COMMERCE	?	m316	43
u4760	CHICO	?	m317	107
u4761	DIESEL	?	m317	22
u4762	GASPARILLA	?	m317	421
u4763	JOHN	m	m317	637
u4764	JULIE	?	m317	31
u4765	LOGAN	?	m317	85
u4766	MARIA	?	m317	52
u4767	MARY	?	m317	361
u4768	MIGUEL	?	m317	109
u4769	RHODES	?	m317	508
u4770	SARAH	f	m317	336
u4771	TOBY	m	m317	485
u4772	TONY	?	m317	60
u4773	TRICKS	?	m317	16
u4774	BUBBA	?	m318	40
u4775	CAMERON	?	m318	55
u4776	CHARLIE	m	m318	792
u4777	CHET	?	m318	27
u4778	CHRIS	f	m318	287
u4779	GLORIA	?	m318	100
u4780	HAGER	?	m318	41
u4781	KEATING	m	m318	775
u4782	KNOX	m	m318	599
u4783	MEEKS	?	m318	147
u4784	MR. PERRY	?	m318	190
u4785	NEIL	m	m318	1220
u4786	NOLAN	?	m318	247
u4787	PITTS	?	m318	153
u4788	TODD	m	m318	426
u4789	CAPTAIN	?	m319	26
u4790	FINNEGAN	m	m319	957
u4791	HANOVER	m	m319	262
u4792	MAMOOLI	?	m319	48
u4793	MULLIGAN	?	m319	148
u4794	PANTUCCI	m	m319	396
u4795	TRILLIAN	f	m319	309
u4796	VIVO	?	m319	44
u4797	ALBERT	m	m320	317
u4798	ANGELA	?	m320	87
u4799	ARMAND	?	m320	114
u4800	BAR GIRL	?	m320	65
u4801	CHECKER	?	m320	10
u4802	COLONEL	?	m320	65
u4803	JOHN	m	m320	161
u4804	LIEUTENANT	?	m320	41
u4805	LINDA	f	m320	334
u4806	MAN	?	m320	115
u4807	MERLE	?	m320	682
u4808	NICK	m	m320	1230
u4809	SAL	?	m320	251
u4810	VET 1	?	m320	19
u4811	VET 2	?	m320	12
u4812	VINCE	m	m320	632
u4813	BENNETT	?	m321	100
u4814	CASSY	?	m321	19
u4815	DUBBS	?	m321	75
u4816	GALLAGHER	?	m321	653
u4817	KIMBERLY	?	m321	84
u4818	PEEBLES	?	m321	60
u4819	SANCHEZ	?	m321	760
u4820	SHEPPARD	?	m321	48
u4821	WADE	?	m321	757
u4822	WARDEN	?	m321	56
u4823	WHORE	?	m321	41
u4824	WILLY	?	m321	44
u4825	BELLE	?	m322	186
u4826	DANIEL	m	m322	192
u4827	HANK	?	m322	110
u4828	JABEZ	m	m322	2446
u4829	MA STONE	M	m322	795
u4830	MARTIN	?	m322	45
u4831	MARY	F	m322	1047
u4832	OLD FARMHAND'S VOICE	?	m322	15
u4833	SCRATCH	M	m322	1231
u4834	SHERIFF	?	m322	91
u4835	SQUIRE	?	m322	196
u4836	STEVENS	?	m322	199
u4837	THE WOMAN	?	m322	26
u4838	TOM SHARP	?	m322	136
u4839	WEBSTER	m	m322	1606
u4840	ARGYLE	m	m323	206
u4841	BIG JOHNSON	?	m323	43
u4842	ELLIS	?	m323	362
u4843	HANS	m	m323	587
u4844	HOLLY	?	m323	340
u4845	KARL	?	m323	78
u4846	MCCLANE	m	m323	906
u4847	POWELL	m	m323	516
u4848	ROBINSON	m	m323	290
u4849	TAKAGI	?	m323	155
u4850	THEO	?	m323	73
u4851	COMMISSIONER	?	m324	50
u4852	DRIVER	?	m324	68
u4853	HEIDI	?	m324	330
u4854	JACKIE	?	m324	31
u4855	JENNY	?	m324	51
u4856	JESUS FREAK	?	m324	87
u4857	LEON	m	m324	967
u4858	MAN	?	m324	29
u4859	MORETTI	m	m324	906
u4860	MULVANEY	m	m324	405
u4861	NEWSMAN	?	m324	36
u4862	PAULINE	?	m324	46
u4863	SAL	m	m324	348
u4864	SAM	?	m324	17
u4865	SHELDON	m	m324	184
u4866	SONNY	m	m324	3515
u4867	SYLVIA	?	m324	286
u4868	TV NEWSMAN	m	m324	76
u4869	VI	f	m324	293
u4870	BISHOP	?	m325	67
u4871	CHOCO	m	m325	93
u4872	CIGLIUTI	?	m325	31
u4873	CLAREMONT	?	m325	391
u4874	DOMINO	f	m325	917
u4875	ED	m	m325	710
u4876	EDNA	?	m325	44
u4877	GREEN	?	m325	87
u4878	KEG PRESIDENT	?	m325	68
u4879	KIMMIE	?	m325	71
u4880	LASHANDRA	?	m325	54
u4881	LASHINDRA	?	m325	36
u4882	LATEESHA	?	m325	83
u4883	SOPHIE	?	m325	80
u4884	TARYN	?	m325	331
u4885	WEISS	?	m325	70
u4886	ZIERING	?	m325	85
u4887	BUGGIN' OUT	?	m326	457
u4888	CLIFTON	?	m326	34
u4889	COCONUT SID	?	m326	43
u4890	DA MAYOR	?	m326	258
u4891	EDDIE	?	m326	32
u4892	JADE	f	m326	340
u4893	KOREAN CLERK	?	m326	11
u4894	MISTER SE�OR LOVE DADDY	?	m326	61
u4895	ML	m	m326	221
u4896	MOOKIE	m	m326	928
u4897	MOTHER SISTER	?	m326	231
u4898	PINO	m	m326	474
u4899	RADIO RAHEEM	?	m326	147
u4900	SAL	m	m326	544
u4901	SWEET DICK WILLIE	m	m326	105
u4902	TINA	f	m326	262
u4903	VITO	m	m326	136
u4904	CALE	?	m327	41
u4905	CHING CHONG	?	m327	49
u4906	HARRY	m	m327	1506
u4907	JESSICA	f	m327	743
u4908	JESSICA'S DAD	?	m327	35
u4909	LEWIS	?	m327	50
u4910	LLOYD	m	m327	1815
u4911	MARGIE	?	m327	134
u4912	MOFFIT	?	m327	71
u4913	MRS. DUNNE	?	m327	133
u4914	MS. HELLER	f	m327	413
u4915	PRINCIPAL COLLINS	m	m327	506
u4916	RAY	?	m327	57
u4917	TEN YEAR-OLD KID	?	m327	15
u4918	TOBY	?	m327	38
u4919	TURK	?	m327	70
u4920	ZIMMER	?	m327	50
u4921	BARON	?	m328	43
u4922	DUKE LETO	?	m328	33
u4923	EMPEROR	?	m328	104
u4924	GURNEY	?	m328	176
u4925	JESSICA	?	m328	325
u4926	KYNES	?	m328	342
u4927	MAPES	?	m328	42
u4928	NAVIGATOR	?	m328	208
u4929	PAUL	m	m328	850
u4930	PITER	?	m328	64
u4931	REVEREND MOTHER	f	m328	288
u4932	STILGAR	?	m328	326
u4933	THUFIR	?	m328	60
u4934	BELA	m	m329	1242
u4935	BUNNY	?	m329	78
u4936	CAMERAMAN BILL	?	m329	47
u4937	CONRAD	?	m329	34
u4938	CRISWELL	?	m329	193
u4939	DOCTOR	?	m329	53
u4940	DOLORES	f	m329	465
u4941	ED	m	m329	4338
u4942	ED'S VOICE	?	m329	52
u4943	GEORGIE	m	m329	528
u4944	HOST	?	m329	64
u4945	KATHY	f	m329	252
u4946	LORETTA	?	m329	128
u4947	MR. FELDMAN	?	m329	126
u4948	NORMA	?	m329	53
u4949	ORSON WELLES	?	m329	138
u4950	PAUL MARCO	?	m329	138
u4951	REVEREND LEMON	?	m329	51
u4952	REYNOLDS	m	m329	182
u4953	RUDE BOSS	?	m329	38
u4954	TOR	m	m329	181
u4955	VAMPIRA	?	m329	197
u4956	AL	m	m330	226
u4957	BARRY	?	m330	78
u4958	CYNTHIA	f	m330	382
u4959	DR. GELLER	?	m330	82
u4960	ED	m	m330	2868
u4961	FELICIA	?	m330	26
u4962	HANK	?	m330	86
u4963	JEANETTE	f	m330	418
u4964	JILL	?	m330	85
u4965	JOHN	m	m330	117
u4966	LOU	?	m330	115
u4967	MARCIA	?	m330	89
u4968	MR. SCHARLACH	?	m330	146
u4969	RAY	m	m330	720
u4970	RITA	?	m330	91
u4971	SCHARLACH	?	m330	99
u4972	SHARI	f	m330	432
u4973	TAD	?	m330	83
u4974	WOMAN	?	m330	72
u4975	CLASS	?	m331	3
u4976	DAVE	?	m331	291
u4977	DIANE	?	m331	37
u4978	DICK	?	m331	93
u4979	JIM	m	m331	1630
u4980	JO	?	m331	20
u4981	LARRY	?	m331	153
u4982	LISA	?	m331	101
u4983	MISS BEEDER	?	m331	11
u4984	MS. HOY	?	m331	5
u4985	PAUL	?	m331	529
u4986	SHERRY	f	m331	101
u4987	TAMMY	?	m331	152
u4988	TRACY	f	m331	900
u4989	WALT	?	m331	144
u4990	BOXER	?	m332	20
u4991	BUD	m	m332	1123
u4992	CHIEF	?	m332	62
u4993	CLERK	?	m332	42
u4994	COATES	?	m332	86
u4995	COHEN	?	m332	54
u4996	DUDLEY	m	m332	942
u4997	EXLEY	m	m332	1522
u4998	HUDGEONS	M	m332	629
u4999	JACK	m	m332	774
u5000	LOEW	?	m332	70
u5001	LYNN	f	m332	735
u5002	MRS. LEFFERTS	?	m332	228
u5003	OPERATOR	?	m332	20
u5004	PATCHETT	m	m332	346
u5005	PINKER	?	m332	173
u5006	REYNOLDS	?	m332	65
u5007	STENSLAND	?	m332	88
u5008	STOMPANATO	?	m332	117
u5009	VICE CAPTAIN	?	m332	24
u5010	YOUNG OFFICER	?	m332	33
u5011	"BRILL"	?	m333	127
u5012	ALBERT	?	m333	21
u5013	ALFONSO	?	m333	83
u5014	BLAKE	?	m333	78
u5015	BRILL	m	m333	1026
u5016	DEAN	m	m333	2589
u5017	DEPINTO	?	m333	49
u5018	DESK CLERK	?	m333	22
u5019	DYLAN	?	m333	54
u5020	ERIC	m	m333	42
u5021	FIEDLER	?	m333	47
u5022	FRANKIE	?	m333	61
u5023	HAMERSLEY	?	m333	118
u5024	HICKS	m	m333	212
u5025	JENNY	?	m333	22
u5026	JERRY	m	m333	161
u5027	L.T.	?	m333	94
u5028	LEVIN	?	m333	48
u5029	MAN	?	m333	32
u5030	MAN'S VOICE	?	m333	22
u5031	MARSHAL	?	m333	26
u5032	MEG	?	m333	42
u5033	MORELOS	?	m333	168
u5034	PATRICK	?	m333	25
u5035	PRATT	?	m333	81
u5036	RACHEL	f	m333	236
u5037	REYNOLDS	m	m333	420
u5038	SAL	?	m333	19
u5039	SALES CLERK	f	m333	65
u5040	SENATOR ALBERT	?	m333	51
u5041	SHAFFER	?	m333	60
u5042	SILVERBERG	?	m333	114
u5043	STACY	?	m333	405
u5044	WAITER	?	m333	16
u5045	ZAVITZ	?	m333	62
u5046	ALM�SY	M	m334	1788
u5047	BOY	?	m334	21
u5048	CARAVAGGIO	m	m334	957
u5049	CLIFTON	?	m334	311
u5050	CORPORAL	?	m334	36
u5051	HANA	f	m334	1329
u5052	HARDY	?	m334	82
u5053	JAN	?	m334	44
u5054	KATHARINE	f	m334	1159
u5055	KIP	m	m334	623
u5056	LADY HAMPTON	?	m334	32
u5057	MADOX	m	m334	487
u5058	M�LLER	?	m334	113
u5059	OFFICER	?	m334	99
u5060	OLIVER	?	m334	78
u5061	STUART	?	m334	44
u5062	THE PATIENT	M	m334	934
u5063	CRUZ	m	m335	241
u5064	GIN	f	m335	1711
u5065	MAC	m	m335	2106
u5066	QUI	?	m335	16
u5067	THIBADEAUX	m	m335	439
u5068	ANNA	?	m336	102
u5069	BAUM	?	m336	98
u5070	BRENDA	?	m336	70
u5071	DEFENDING LAWYER	?	m336	42
u5072	DOCTOR	?	m336	50
u5073	DONNA	f	m336	591
u5074	ED	m	m336	1909
u5075	EMBRY	?	m336	199
u5076	ERIN	f	m336	4469
u5077	FRANKEL	?	m336	130
u5078	GEORGE	m	m336	818
u5079	JANE	?	m336	99
u5080	KATIE	?	m336	35
u5081	LAURA	?	m336	61
u5082	MANDY	?	m336	106
u5083	MATTHEW	?	m336	66
u5084	MRS. MORALES	?	m336	83
u5085	PAULSEN	?	m336	157
u5086	POTTER	?	m336	32
u5087	ROSALIND	?	m336	73
u5088	ROSS	?	m336	100
u5089	THERESA	?	m336	97
u5090	ADMIRAL	?	m337	18
u5091	ADMIRAL PIETT	?	m337	59
u5092	BEN	?	m337	271
u5093	CHEWIE	?	m337	73
u5094	CREATURE	?	m337	140
u5095	DECK SERGEANT	?	m337	58
u5096	EMPEROR	?	m337	65
u5097	HAN	M	m337	1566
u5098	LANDO	m	m337	600
u5099	LEIA	F	m337	935
u5100	LUKE	m	m337	517
u5101	PIETT	?	m337	37
u5102	RIEEKAN	?	m337	146
u5103	THREEPIO	?	m337	278
u5104	VADER	?	m337	408
u5105	YODA	m	m337	536
u5106	AIDE	?	m338	81
u5107	COLONEL	?	m338	52
u5108	CORNELIUS	?	m338	43
u5109	LEWIS	?	m338	174
u5110	MILO	?	m338	144
u5111	STEVIE	?	m338	26
u5112	ZIRA	?	m338	26
u5113	BRAZEN	?	m339	156
u5114	CUERVO JONES	?	m339	88
u5115	HERSHE	?	m339	151
u5116	MALLOY	m	m339	459
u5117	MAP TO THE STARS EDDIE	m	m339	366
u5118	PENDEJO BOB	?	m339	50
u5119	PIPELINE	?	m339	93
u5120	PLISSKEN	m	m339	582
u5121	PRESIDENT	?	m339	68
u5122	SPINAL	?	m339	60
u5123	TASLIMA	?	m339	194
u5124	UTOPIA	?	m339	25
u5125	ARTHUR	m	m340	1132
u5126	FIGURE	?	m340	37
u5127	GUENEVERE	?	m340	262
u5128	KAY	?	m340	44
u5129	LANCELOT	m	m340	507
u5130	MERLIN	m	m340	1014
u5131	MORDRED	?	m340	117
u5132	MORGANA	?	m340	123
u5133	PERCEVAL	?	m340	86
u5134	SIR ECTOR	?	m340	54
u5135	UTHER	?	m340	79
u5136	BURKE	?	m341	32
u5137	CARDINAL	?	m341	93
u5138	CHRIS	f	m341	1477
u5139	CLINIC DIRECTOR	?	m341	125
u5140	DR. KLEIN	m	m341	404
u5141	DR. TANNEY	?	m341	121
u5142	FATHER DYER	?	m341	166
u5143	KARL	?	m341	57
u5144	KARRAS	m	m341	1043
u5145	KINDERMAN	m	m341	735
u5146	MERRIN	m	m341	475
u5147	MRS.KARRAS	?	m341	30
u5148	NURSE	?	m341	13
u5149	PRESIDENT	?	m341	87
u5150	PSYCHIATRIST	?	m341	51
u5151	REGAN	f	m341	263
u5152	REGAN/DEMON	?	m341	210
u5153	SHARON	f	m341	82
u5154	UNCLE	?	m341	16
u5155	WILLIE	?	m341	11
u5156	BUD	?	m342	16
u5157	CHARLIE	?	m342	118
u5158	DONNA	?	m342	37
u5159	DR. BEASLEY	?	m342	120
u5160	EARL	?	m342	88
u5161	FRANK	m	m342	3696
u5162	GIRL	?	m342	35
u5163	HELEN	?	m342	15
u5164	JACK	m	m342	1949
u5165	KID	?	m342	51
u5166	LLOYD	?	m342	58
u5167	MONICA	?	m342	102
u5168	MR. DANIELS	?	m342	45
u5169	MRS. BAKER	?	m342	105
u5170	MRS. BAKER	?	m342	143
u5171	NICK	?	m342	34
u5172	NINA	f	m342	191
u5173	SUSIE	f	m342	1257
u5174	TOMMY	?	m342	47
u5175	WILLIE	?	m342	15
u5176	WOMAN	?	m342	169
u5177	ARCHER	m	m343	836
u5178	BUZZ	?	m343	31
u5179	CASTOR	m	m343	1066
u5180	DIETRICH	?	m343	39
u5181	DR. GARDNER	?	m343	70
u5182	EVE	f	m343	639
u5183	JAMIE	?	m343	65
u5184	KIMBERLY	?	m343	23
u5185	LAZARRO	?	m343	182
u5186	POLLUX	?	m343	337
u5187	SASHA	?	m343	144
u5188	TITO	?	m343	122
u5189	WALTON	?	m343	42
u5190	WANDA	?	m343	66
u5191	WAXY	?	m343	69
u5192	ADELLE	?	m344	103
u5193	ALAN	m	m344	226
u5194	ANNIE	f	m344	165
u5195	ARNIE	m	m344	392
u5196	BIG ED	?	m344	27
u5197	CASH	m	m344	481
u5198	EVELYN	?	m344	80
u5199	FRANK	?	m344	53
u5200	JACK	m	m344	2913
u5201	KATE	f	m344	1136
u5202	KENNY	?	m344	41
u5203	LASSITER	?	m344	98
u5204	LORI	?	m344	59
u5205	MAN	?	m344	44
u5206	MRS. PETERSON	?	m344	50
u5207	PAULA	?	m344	66
u5208	SAM WONG	?	m344	35
u5209	TONY THE DOORMAN	?	m344	41
u5210	ALICIA	?	m345	99
u5211	BEN	m	m345	639
u5212	DEBBIE	?	m345	65
u5213	DOCTOR	?	m345	86
u5214	JOHNNY	m	m345	543
u5215	LEONARD	?	m345	125
u5216	REED	m	m345	1162
u5217	SEXY NURSE	?	m345	44
u5218	SUE	F	m345	858
u5219	THE THING	?	m345	65
u5220	VICTOR	m	m345	804
u5221	CARTER	m	m346	668
u5222	CORA	f	m346	457
u5223	DUVAL	m	m346	529
u5224	GRANT	m	m346	1231
u5225	MAN	?	m346	38
u5226	MICHAELS	m	m346	986
u5227	MICHAELS' VOICE	?	m346	45
u5228	OWENS	?	m346	239
u5229	OWENS' VOICE	?	m346	42
u5230	REID	m	m346	214
u5231	ATTENDANT	?	m347	50
u5232	CARL	m	m347	782
u5233	CUSTOMER	?	m347	150
u5234	DETECTIVE SIBERT	?	m347	72
u5235	GARY	?	m347	119
u5236	GRIMSRUD	m	m347	75
u5237	HOOKER ONE	?	m347	42
u5238	HOOKER TWO	?	m347	34
u5239	JEAN	?	m347	46
u5240	JERRY	m	m347	1518
u5241	LOU	m	m347	176
u5242	MAN	?	m347	300
u5243	MARGE	f	m347	1339
u5244	MIKE	m	m347	357
u5245	NORM	m	m347	108
u5246	SALESMAN	?	m347	8
u5247	SCOTT	?	m347	52
u5248	SCOTT'S VOICE	?	m347	12
u5249	SHEP	?	m347	38
u5250	STAN	?	m347	167
u5251	TROOPER	?	m347	35
u5252	VOICE	m	m347	440
u5253	WADE	m	m347	486
u5254	WOMAN	?	m347	117
u5255	YOUNGER MAN	?	m347	49
u5256	ANGEL FACE	?	m348	31
u5257	BANDAGED PROPRIETOR	?	m348	55
u5258	BOB	?	m348	136
u5259	BOSS	?	m348	109
u5260	DETECTIVE STERN	?	m348	131
u5261	INTERN	?	m348	43
u5262	JACK	M	m348	2725
u5263	LEADER	?	m348	61
u5264	LOU	?	m348	75
u5265	MARLA	f	m348	716
u5266	RAYMOND	?	m348	28
u5267	RICKY	?	m348	27
u5268	SECURITY TFM	?	m348	70
u5269	TYLER	m	m348	1961
u5270	TYLER'S VOICE	?	m348	20
u5271	VOICE	?	m348	30
u5272	WOUNDED BARTENDER	?	m348	55
u5273	CLEAR	f	m349	573
u5274	DANO	?	m349	31
u5275	DETECTIVE SUBY	?	m349	59
u5276	EUGENE	?	m349	57
u5277	FRANKIE	?	m349	44
u5278	ISABELLA	?	m349	41
u5279	JORGE	?	m349	35
u5280	KAT	?	m349	96
u5281	KIMBERLY	f	m349	974
u5282	MR. BURROUGHS	?	m349	114
u5283	NORA	?	m349	37
u5284	RORY	?	m349	236
u5285	SHAINA	?	m349	46
u5286	STEVE	?	m349	28
u5287	THOMAS	m	m349	440
u5288	TIM	?	m349	40
u5289	ALEX	m	m350	588
u5290	BILLY	?	m350	39
u5291	CARTER	?	m350	204
u5292	CLEAR	f	m350	345
u5293	MR. BLUDWORTH	?	m350	92
u5294	TOD	?	m350	110
u5295	WEINE	?	m350	30
u5296	BREWER	M	m351	564
u5297	CO	f	m351	224
u5298	DE FRAVIO	?	m351	151
u5299	DOYLE	?	m351	21
u5300	KIRKHILL	?	m351	599
u5301	PRISONER	?	m351	26
u5302	RAMBO	m	m351	533
u5303	TECH	?	m351	43
u5304	TRAUTMAN	m	m351	353
u5305	ANNE	f	m352	1453
u5306	DOCTOR	?	m352	214
u5307	EDWIN	?	m352	73
u5308	FRANK	?	m352	69
u5309	GAY BUM	?	m352	170
u5310	JACK	m	m352	1965
u5311	LEATHER	?	m352	95
u5312	LYDIA	f	m352	624
u5313	PARRY	m	m352	1900
u5314	RECEPTIONIST	?	m352	26
u5315	SONDRA	?	m352	61
u5316	BETTY	?	m353	59
u5317	BOBBY	M	m353	1526
u5318	CARL	?	m353	284
u5319	CATHERINE	f	m353	700
u5320	DRIVER	?	m353	43
u5321	ELTON	?	m353	83
u5322	PALM	?	m353	572
u5323	RAYETTE	f	m353	795
u5324	SAMIA	?	m353	145
u5325	SECOND ENGINEER	?	m353	40
u5326	TERRY	?	m353	38
u5327	TITA	f	m353	607
u5328	TWINKY	?	m353	78
u5329	WAITRESS	?	m353	105
u5330	AARON	?	m354	88
u5331	AMANDA	f	m354	157
u5332	CARL0S	?	m354	14
u5333	CARLOS	m	m354	125
u5334	DONNA	?	m354	205
u5335	HECTOR	?	m354	31
u5336	JENETTE	?	m354	62
u5337	MICHELLE	?	m354	44
u5338	VICTOR	m	m354	379
u5339	BOYD	?	m355	86
u5340	CLERK	?	m355	51
u5341	CREASY	?	m355	72
u5342	CUMMINGS	?	m355	360
u5343	DR. DOLEN	M	m355	167
u5344	FAT SAM	m	m355	120
u5345	FLETCH	m	m355	3180
u5346	GAIL	?	m355	88
u5347	GILLETT	?	m355	117
u5348	GUMMY	m	m355	70
u5349	LARRY	?	m355	132
u5350	MAN	?	m355	57
u5351	MARGIE	?	m355	11
u5352	MARVIN	m	m355	126
u5353	MR. STANWYK	?	m355	130
u5354	MR. UNDERHILL	?	m355	41
u5355	MRS. STANWYK	F	m355	670
u5356	RECORDS NURSE	f	m355	81
u5357	STANWYK	f	m355	433
u5358	VELMA	?	m355	47
u5359	WAITER	m	m355	84
u5360	WALKER	m	m355	243
u5361	BAND	?	m356	16
u5362	COLLEEN	f	m356	319
u5363	DON	?	m356	149
u5364	FORD	m	m356	2740
u5365	GRENDEL	m	m356	468
u5366	JAZZ	f	m356	401
u5367	JOHNNY	?	m356	177
u5368	LT. AMOS	?	m356	193
u5369	MELODI	?	m356	51
u5370	SLEAZY GUY	?	m356	18
u5371	SMILEY	?	m356	95
u5372	THE KID	m	m356	184
u5373	ZUZU	f	m356	379
u5374	1ST MAN	?	m357	4
u5375	2ND MAN	?	m357	38
u5376	ANGIE	?	m357	38
u5377	BLACK PUSHER	?	m357	19
u5378	CHARNIER	?	m357	377
u5379	DANCER	?	m357	18
u5380	DESK CLERK	?	m357	104
u5381	DEVEREAUX	?	m357	41
u5382	DOYLE	m	m357	739
u5383	JESUS	?	m357	34
u5384	LA VALLE	?	m357	206
u5385	MARIE	?	m357	111
u5386	MULDERIG	?	m357	70
u5387	MUTCHIE	?	m357	161
u5388	NICOLI	?	m357	44
u5389	RUSSO	m	m357	300
u5390	SAL	?	m357	161
u5391	WEINSTOCK	?	m357	104
u5392	DARYL	?	m358	51
u5393	DESK SGT.	?	m358	22
u5394	FRANK	m	m358	1379
u5395	GIBSON	?	m358	43
u5396	GORDO	?	m358	106
u5397	JOHN	m	m358	2045
u5398	JOHNNY	?	m358	36
u5399	JULIA	f	m358	275
u5400	SATCH	m	m358	444
u5401	SHEPARD	?	m358	99
u5402	SUPERVISOR	?	m358	37
u5403	ABEL	?	m359	56
u5404	ANDY	m	m359	211
u5405	CHILI	?	m359	60
u5406	CHRIS	f	m359	544
u5407	CHUCK	?	m359	78
u5408	DEBBIE	f	m359	151
u5409	DEREK	?	m359	206
u5410	SHELLY	m	m359	323
u5411	VERA	f	m359	153
u5412	CORT	?	m360	24
u5413	DARREN	?	m360	61
u5414	DEPUTY	?	m360	38
u5415	JILL	?	m360	52
u5416	KATIE	?	m360	52
u5417	LARRY	?	m360	29
u5418	LIZBETH	?	m360	68
u5419	MEGAN	?	m360	214
u5420	NANCY	?	m360	49
u5421	PAULA	?	m360	210
u5422	SHERIFF	m	m360	527
u5423	SISSY	?	m360	130
u5424	STAN	?	m360	90
u5425	TOMMY	m	m360	315
u5426	CAMPBELL	?	m361	89
u5427	DIANA	?	m361	150
u5428	DUKE	?	m361	307
u5429	JESSICA	?	m361	37
u5430	JOSH	?	m361	51
u5431	RANDY	m	m361	113
u5432	SHERIFF	?	m361	255
u5433	STEVEN	m	m361	393
u5434	VICKI	?	m361	54
u5435	EVA	f	m362	112
u5436	JIM	?	m362	60
u5437	MCCULLOCH	m	m362	572
u5438	MISS VAN DEUSEN	f	m362	361
u5439	RADIO OFFICER	?	m362	48
u5440	RENNIE	f	m362	248
u5441	SEAN	m	m362	252
u5442	SUZY	?	m362	51
u5443	TAMARA	f	m362	243
u5444	WAYNE	?	m362	50
u5445	YOUNG RENNIE	?	m362	21
u5446	DRIVER	?	m363	74
u5447	ELLIOT	m	m363	485
u5448	FIRST MAN	?	m363	22
u5449	JACK	?	m363	28
u5450	JOANNA	f	m363	228
u5451	LAUREL	f	m363	340
u5452	LILLIAN	f	m363	165
u5453	MATTHEW	?	m363	47
u5454	MICHAEL	m	m363	251
u5455	NICKY	m	m363	2402
u5456	PAISLEY	f	m363	305
u5457	PETER	?	m363	144
